1635262904477,Tue Oct 26 2021 16:41:44 GMT+0100 (British Summer Time),sex
1635262908457,Tue Oct 26 2021 16:41:48 GMT+0100 (British Summer Time),WAIT
1635262910238,Tue Oct 26 2021 16:41:50 GMT+0100 (British Summer Time),HUX
1635262910737,Tue Oct 26 2021 16:41:50 GMT+0100 (British Summer Time),O
1635262913724,Tue Oct 26 2021 16:41:53 GMT+0100 (British Summer Time),FAKE
1635262915177,Tue Oct 26 2021 16:41:55 GMT+0100 (British Summer Time),OFFLINE?!
1635263029872,Tue Oct 26 2021 16:43:49 GMT+0100 (British Summer Time),fake offline?
1635263036884,Tue Oct 26 2021 16:43:56 GMT+0100 (British Summer Time),no I just got back from swansea
1635263053773,Tue Oct 26 2021 16:44:13 GMT+0100 (British Summer Time),read it as fake taxi
1635263060080,Tue Oct 26 2021 16:44:20 GMT+0100 (British Summer Time),what's wrong with me
1635263061569,Tue Oct 26 2021 16:44:21 GMT+0100 (British Summer Time),fuck you episode 2
1635263082268,Tue Oct 26 2021 16:44:42 GMT+0100 (British Summer Time),ok
1635263083943,Tue Oct 26 2021 16:44:43 GMT+0100 (British Summer Time),boomer
1635264400504,Tue Oct 26 2021 17:06:40 GMT+0100 (British Summer Time),thank you for teaching the ai
1635264406959,Tue Oct 26 2021 17:06:46 GMT+0100 (British Summer Time),<@!902544257133449266> is learning
1635264721216,Tue Oct 26 2021 17:12:01 GMT+0100 (British Summer Time),wait you making it?
1635264723486,Tue Oct 26 2021 17:12:03 GMT+0100 (British Summer Time),noice
1635264735698,Tue Oct 26 2021 17:12:15 GMT+0100 (British Summer Time),is this gonna just be a discord chatbot
1635264740829,Tue Oct 26 2021 17:12:20 GMT+0100 (British Summer Time),
1635264742346,Tue Oct 26 2021 17:12:22 GMT+0100 (British Summer Time),Ye
1635264754147,Tue Oct 26 2021 17:12:34 GMT+0100 (British Summer Time),it needs training data
1635264759500,Tue Oct 26 2021 17:12:39 GMT+0100 (British Summer Time),Yes
1635264769287,Tue Oct 26 2021 17:12:49 GMT+0100 (British Summer Time),93847295235<@!2>
1635264778387,Tue Oct 26 2021 17:12:58 GMT+0100 (British Summer Time),<LINK>  add to as many servers as you can
1635264783775,Tue Oct 26 2021 17:13:03 GMT+0100 (British Summer Time),it must learn ;)
1635264791156,Tue Oct 26 2021 17:13:11 GMT+0100 (British Summer Time),only needs read message perms
1635267431042,Tue Oct 26 2021 17:57:11 GMT+0100 (British Summer Time),faggot <@!902544257133449266>
1635268731926,Tue Oct 26 2021 18:18:51 GMT+0100 (British Summer Time),nonce
1635268733276,Tue Oct 26 2021 18:18:53 GMT+0100 (British Summer Time),noncer
1635268734979,Tue Oct 26 2021 18:18:54 GMT+0100 (British Summer Time),idiot
1635268736430,Tue Oct 26 2021 18:18:56 GMT+0100 (British Summer Time),fool
1635268739440,Tue Oct 26 2021 18:18:59 GMT+0100 (British Summer Time),i hate you
1635268740747,Tue Oct 26 2021 18:19:00 GMT+0100 (British Summer Time),so muhc
1635268742641,Tue Oct 26 2021 18:19:02 GMT+0100 (British Summer Time),so annoying
1635268795303,Tue Oct 26 2021 18:19:55 GMT+0100 (British Summer Time),you  fucking whore
1635268797654,Tue Oct 26 2021 18:19:57 GMT+0100 (British Summer Time),suck a dick
1635268799944,Tue Oct 26 2021 18:19:59 GMT+0100 (British Summer Time),no one cares
1635268801613,Tue Oct 26 2021 18:20:01 GMT+0100 (British Summer Time),bad bot
1635268803044,Tue Oct 26 2021 18:20:03 GMT+0100 (British Summer Time),idiot bot
1635268810023,Tue Oct 26 2021 18:20:10 GMT+0100 (British Summer Time),such an irrelevant bot
1635268814519,Tue Oct 26 2021 18:20:14 GMT+0100 (British Summer Time),god awful bot
1635268824858,Tue Oct 26 2021 18:20:24 GMT+0100 (British Summer Time),literally doesnt need to be alive bot
1635268828657,Tue Oct 26 2021 18:20:28 GMT+0100 (British Summer Time),god so annoying
1635268835542,Tue Oct 26 2021 18:20:35 GMT+0100 (British Summer Time),i hope you get put offline
1635268853074,Tue Oct 26 2021 18:20:53 GMT+0100 (British Summer Time),im teaching it good words
1635275287953,Tue Oct 26 2021 20:08:07 GMT+0100 (British Summer Time),Hey <@902544257133449266><COMMA> welcome to **finny's cave**! Go to the verify channel to gain access to the server!
1635280400799,Tue Oct 26 2021 21:33:20 GMT+0100 (British Summer Time),FAGGOT
1635280402079,Tue Oct 26 2021 21:33:22 GMT+0100 (British Summer Time),BITCH
1635280403309,Tue Oct 26 2021 21:33:23 GMT+0100 (British Summer Time),KYS
1635280409973,Tue Oct 26 2021 21:33:29 GMT+0100 (British Summer Time),LITERALLY FALL OF A BRIDGE
1635280411420,Tue Oct 26 2021 21:33:31 GMT+0100 (British Summer Time),I DIDNT ASK
1635280436471,Tue Oct 26 2021 21:33:56 GMT+0100 (British Summer Time),BITCH
1635280439109,Tue Oct 26 2021 21:33:59 GMT+0100 (British Summer Time),BITCH<NEWLINE>BITCH
1635280439735,Tue Oct 26 2021 21:33:59 GMT+0100 (British Summer Time),BITCH
1635280439979,Tue Oct 26 2021 21:33:59 GMT+0100 (British Summer Time),BITCH
1635280440195,Tue Oct 26 2021 21:34:00 GMT+0100 (British Summer Time),BITCH
1635280440408,Tue Oct 26 2021 21:34:00 GMT+0100 (British Summer Time),BITCH
1635280440600,Tue Oct 26 2021 21:34:00 GMT+0100 (British Summer Time),BITCH
1635280440812,Tue Oct 26 2021 21:34:00 GMT+0100 (British Summer Time),BITCH
1635280441153,Tue Oct 26 2021 21:34:01 GMT+0100 (British Summer Time),BITCH
1635280441458,Tue Oct 26 2021 21:34:01 GMT+0100 (British Summer Time),BITCH
1635280441640,Tue Oct 26 2021 21:34:01 GMT+0100 (British Summer Time),BITCH
1635280442021,Tue Oct 26 2021 21:34:02 GMT+0100 (British Summer Time),BITCH
1635280442262,Tue Oct 26 2021 21:34:02 GMT+0100 (British Summer Time),BITCH
1635280442530,Tue Oct 26 2021 21:34:02 GMT+0100 (British Summer Time),BITCH
1635280479528,Tue Oct 26 2021 21:34:39 GMT+0100 (British Summer Time),I DIDNT ASK
1635280484435,Tue Oct 26 2021 21:34:44 GMT+0100 (British Summer Time),IRRELEVANT
1635280489605,Tue Oct 26 2021 21:34:49 GMT+0100 (British Summer Time),PUSSY
1635280518960,Tue Oct 26 2021 21:35:18 GMT+0100 (British Summer Time),DICKHEAD
1635280519753,Tue Oct 26 2021 21:35:19 GMT+0100 (British Summer Time),DICK
1635280520753,Tue Oct 26 2021 21:35:20 GMT+0100 (British Summer Time),DICKD
1635280526297,Tue Oct 26 2021 21:35:26 GMT+0100 (British Summer Time),ACTUALLY SHUT UP
1635280776412,Tue Oct 26 2021 21:39:36 GMT+0100 (British Summer Time),your parents dont love you
1635280921486,Tue Oct 26 2021 21:42:01 GMT+0100 (British Summer Time),hoe
1635280922229,Tue Oct 26 2021 21:42:02 GMT+0100 (British Summer Time),slut
1635280923711,Tue Oct 26 2021 21:42:03 GMT+0100 (British Summer Time),nonce
1635280924894,Tue Oct 26 2021 21:42:04 GMT+0100 (British Summer Time),pedo
1635280927460,Tue Oct 26 2021 21:42:07 GMT+0100 (British Summer Time),pedofile
1635280932362,Tue Oct 26 2021 21:42:12 GMT+0100 (British Summer Time),kiddy fidler
1635281024200,Tue Oct 26 2021 21:43:44 GMT+0100 (British Summer Time),
1635281028438,Tue Oct 26 2021 21:43:48 GMT+0100 (British Summer Time),who’s this
1635281048571,Tue Oct 26 2021 21:44:08 GMT+0100 (British Summer Time),oh crazy legs bot
1635281053735,Tue Oct 26 2021 21:44:13 GMT+0100 (British Summer Time),Ask <@&902190725410742314>
1635281060153,Tue Oct 26 2021 21:44:20 GMT+0100 (British Summer Time),it is a chatbot
1635281062893,Tue Oct 26 2021 21:44:22 GMT+0100 (British Summer Time),that learns to talk
1635281064510,Tue Oct 26 2021 21:44:24 GMT+0100 (British Summer Time),can u add dyno bot
1635281068119,Tue Oct 26 2021 21:44:28 GMT+0100 (British Summer Time),by watching conversations
1635281209610,Tue Oct 26 2021 21:46:49 GMT+0100 (British Summer Time),what are you gonna do with the bot
1635281249832,Tue Oct 26 2021 21:47:29 GMT+0100 (British Summer Time),<@409396339802374147>
1635281403746,Tue Oct 26 2021 21:50:03 GMT+0100 (British Summer Time),aired
1635281556846,Tue Oct 26 2021 21:52:36 GMT+0100 (British Summer Time),a
1635281558471,Tue Oct 26 2021 21:52:38 GMT+0100 (British Summer Time),
1635281560129,Tue Oct 26 2021 21:52:40 GMT+0100 (British Summer Time),
1635281562661,Tue Oct 26 2021 21:52:42 GMT+0100 (British Summer Time),photoshopeed
1635281564135,Tue Oct 26 2021 21:52:44 GMT+0100 (British Summer Time),clearly
1635281566975,Tue Oct 26 2021 21:52:46 GMT+0100 (British Summer Time),Absolutely destroyed
1635281573116,Tue Oct 26 2021 21:52:53 GMT+0100 (British Summer Time),nuhh
1635281581289,Tue Oct 26 2021 21:53:01 GMT+0100 (British Summer Time),
1635281582931,Tue Oct 26 2021 21:53:02 GMT+0100 (British Summer Time),ur wrong goofer ball
1635281588411,Tue Oct 26 2021 21:53:08 GMT+0100 (British Summer Time),
1635281588639,Tue Oct 26 2021 21:53:08 GMT+0100 (British Summer Time),then who said it :)
1635281601470,Tue Oct 26 2021 21:53:21 GMT+0100 (British Summer Time),WTF
1635281605400,Tue Oct 26 2021 21:53:25 GMT+0100 (British Summer Time),wtf is that
1635281606344,Tue Oct 26 2021 21:53:26 GMT+0100 (British Summer Time),U GUYS ARE WEIRD
1635281610712,Tue Oct 26 2021 21:53:30 GMT+0100 (British Summer Time),HOW DO U DO THIS STUFF
1635281613136,Tue Oct 26 2021 21:53:33 GMT+0100 (British Summer Time),it’s some nerdy bot
1635281622189,Tue Oct 26 2021 21:53:42 GMT+0100 (British Summer Time),<@!902544257133449266>
1635281629769,Tue Oct 26 2021 21:53:49 GMT+0100 (British Summer Time),it has to be silently watching
1635281637966,Tue Oct 26 2021 21:53:57 GMT+0100 (British Summer Time),george is going places in life
1635281642094,Tue Oct 26 2021 21:54:02 GMT+0100 (British Summer Time),i was the first one to say it
1635281665350,Tue Oct 26 2021 21:54:25 GMT+0100 (British Summer Time),*the odd one out*
1635281677544,Tue Oct 26 2021 21:54:37 GMT+0100 (British Summer Time),EASY
1635281681440,Tue Oct 26 2021 21:54:41 GMT+0100 (British Summer Time),THE BLACK ONE
1635281685833,Tue Oct 26 2021 21:54:45 GMT+0100 (British Summer Time),racially motivated
1635281689792,Tue Oct 26 2021 21:54:49 GMT+0100 (British Summer Time),uhhhhhhhh
1635281703429,Tue Oct 26 2021 21:55:03 GMT+0100 (British Summer Time),acctualy the top left one is pink
1635281719288,Tue Oct 26 2021 21:55:19 GMT+0100 (British Summer Time),no
1635281726469,Tue Oct 26 2021 21:55:26 GMT+0100 (British Summer Time),i disagree
1635281731447,Tue Oct 26 2021 21:55:31 GMT+0100 (British Summer Time),it is not pink
1635281741845,Tue Oct 26 2021 21:55:41 GMT+0100 (British Summer Time),it’s white obv
1635281749177,Tue Oct 26 2021 21:55:49 GMT+0100 (British Summer Time),what happened to @biggerbyte
1635281750030,Tue Oct 26 2021 21:55:50 GMT+0100 (British Summer Time),George u seeing things
1635281771309,Tue Oct 26 2021 21:56:11 GMT+0100 (British Summer Time),i will prove it
1635281771935,Tue Oct 26 2021 21:56:11 GMT+0100 (British Summer Time),He probably left 💀
1635281874106,Tue Oct 26 2021 21:57:54 GMT+0100 (British Summer Time),i think he was intimidated by my intelligence
1635281920828,Tue Oct 26 2021 21:58:40 GMT+0100 (British Summer Time),here you go
1635281972872,Tue Oct 26 2021 21:59:32 GMT+0100 (British Summer Time),how does this prove anything?
1635282087338,Tue Oct 26 2021 22:01:27 GMT+0100 (British Summer Time),you can see the same model
1635282089247,Tue Oct 26 2021 22:01:29 GMT+0100 (British Summer Time),and it is pink
1635282230592,Tue Oct 26 2021 22:03:50 GMT+0100 (British Summer Time),Ok
1635282286881,Tue Oct 26 2021 22:04:46 GMT+0100 (British Summer Time),@everyone
1635282692157,Tue Oct 26 2021 22:11:32 GMT+0100 (British Summer Time),shut up
1635283407003,Tue Oct 26 2021 22:23:27 GMT+0100 (British Summer Time),NOW I WAIT
1635283544779,Tue Oct 26 2021 22:25:44 GMT+0100 (British Summer Time),PREMIER?
1635283549132,Tue Oct 26 2021 22:25:49 GMT+0100 (British Summer Time),WHY WOULD YOU USE PREMIER
1635283686088,Tue Oct 26 2021 22:28:06 GMT+0100 (British Summer Time),ITS SO OLD AND SLOW
1635283688428,Tue Oct 26 2021 22:28:08 GMT+0100 (British Summer Time),aired
1635283722751,Tue Oct 26 2021 22:28:42 GMT+0100 (British Summer Time),
1635283729649,Tue Oct 26 2021 22:28:49 GMT+0100 (British Summer Time),
1635283787285,Tue Oct 26 2021 22:29:47 GMT+0100 (British Summer Time),
1635283815006,Tue Oct 26 2021 22:30:15 GMT+0100 (British Summer Time),
1635284321115,Tue Oct 26 2021 22:38:41 GMT+0100 (British Summer Time),Ok
1635284444615,Tue Oct 26 2021 22:40:44 GMT+0100 (British Summer Time),Ok
1635284446756,Tue Oct 26 2021 22:40:46 GMT+0100 (British Summer Time),Ok
1635284453284,Tue Oct 26 2021 22:40:53 GMT+0100 (British Summer Time),@everyone
1635284471271,Tue Oct 26 2021 22:41:11 GMT+0100 (British Summer Time),@everyone
1635284474784,Tue Oct 26 2021 22:41:14 GMT+0100 (British Summer Time),@everyone
1635284477135,Tue Oct 26 2021 22:41:17 GMT+0100 (British Summer Time),@everyone
1635284479139,Tue Oct 26 2021 22:41:19 GMT+0100 (British Summer Time),@everyone
1635284481556,Tue Oct 26 2021 22:41:21 GMT+0100 (British Summer Time),@everyone
1635284484254,Tue Oct 26 2021 22:41:24 GMT+0100 (British Summer Time),@everyone
1635284485519,Tue Oct 26 2021 22:41:25 GMT+0100 (British Summer Time),.
1635284486650,Tue Oct 26 2021 22:41:26 GMT+0100 (British Summer Time),.
1635284487566,Tue Oct 26 2021 22:41:27 GMT+0100 (British Summer Time),.
1635284489948,Tue Oct 26 2021 22:41:29 GMT+0100 (British Summer Time),.
1635284491482,Tue Oct 26 2021 22:41:31 GMT+0100 (British Summer Time),.
1635284492497,Tue Oct 26 2021 22:41:32 GMT+0100 (British Summer Time),.
1635284493645,Tue Oct 26 2021 22:41:33 GMT+0100 (British Summer Time),.
1635284493791,Tue Oct 26 2021 22:41:33 GMT+0100 (British Summer Time),it’s not even the real one
1635284496779,Tue Oct 26 2021 22:41:36 GMT+0100 (British Summer Time),Adam.
1635284501130,Tue Oct 26 2021 22:41:41 GMT+0100 (British Summer Time),Adam.
1635284502685,Tue Oct 26 2021 22:41:42 GMT+0100 (British Summer Time),.
1635284502873,Tue Oct 26 2021 22:41:42 GMT+0100 (British Summer Time),shut up
1635284503672,Tue Oct 26 2021 22:41:43 GMT+0100 (British Summer Time),.
1635284505841,Tue Oct 26 2021 22:41:45 GMT+0100 (British Summer Time),.
1635284507168,Tue Oct 26 2021 22:41:47 GMT+0100 (British Summer Time),.
1635284508160,Tue Oct 26 2021 22:41:48 GMT+0100 (British Summer Time),.
1635284509143,Tue Oct 26 2021 22:41:49 GMT+0100 (British Summer Time),.
1635284510237,Tue Oct 26 2021 22:41:50 GMT+0100 (British Summer Time),.
1635284511386,Tue Oct 26 2021 22:41:51 GMT+0100 (British Summer Time),.
1635284513611,Tue Oct 26 2021 22:41:53 GMT+0100 (British Summer Time),.
1635284514735,Tue Oct 26 2021 22:41:54 GMT+0100 (British Summer Time),.
1635284515799,Tue Oct 26 2021 22:41:55 GMT+0100 (British Summer Time),.
1635284518155,Tue Oct 26 2021 22:41:58 GMT+0100 (British Summer Time),.
1635284519452,Tue Oct 26 2021 22:41:59 GMT+0100 (British Summer Time),.
1635284520562,Tue Oct 26 2021 22:42:00 GMT+0100 (British Summer Time),.
1635284521781,Tue Oct 26 2021 22:42:01 GMT+0100 (British Summer Time),.
1635284565597,Tue Oct 26 2021 22:42:45 GMT+0100 (British Summer Time),.
1635284566545,Tue Oct 26 2021 22:42:46 GMT+0100 (British Summer Time),.
1635284568130,Tue Oct 26 2021 22:42:48 GMT+0100 (British Summer Time),.
1635284568790,Tue Oct 26 2021 22:42:48 GMT+0100 (British Summer Time),.
1635284569982,Tue Oct 26 2021 22:42:49 GMT+0100 (British Summer Time),.
1635284571099,Tue Oct 26 2021 22:42:51 GMT+0100 (British Summer Time),.
1635284573124,Tue Oct 26 2021 22:42:53 GMT+0100 (British Summer Time),.
1635284574198,Tue Oct 26 2021 22:42:54 GMT+0100 (British Summer Time),.
1635284575161,Tue Oct 26 2021 22:42:55 GMT+0100 (British Summer Time),.
1635284585541,Tue Oct 26 2021 22:43:05 GMT+0100 (British Summer Time),<@470537215726845955>
1635284747251,Tue Oct 26 2021 22:45:47 GMT+0100 (British Summer Time),[Pre-Chorus: PinkPantheress]<NEWLINE>Your hair's under my pillow so I sleep (So I sleep)<NEWLINE>And I'm dreaming of you leaving roses at my feet (Nastylgia<COMMA> At my feet)<NEWLINE>I'm obsessed with you in a way I can't believe<NEWLINE>When you wipe your tears do you wipe them just for me? (Me<COMMA> me<COMMA> me<COMMA> me)<NEWLINE><NEWLINE>[Chorus: Central Cee & PinkPantheress]<NEWLINE>I hope a trap boy's your type (Why?)<NEWLINE>'Cause I don't have a 9-to-5 (Alright)<NEWLINE>I get that your standards high<NEWLINE>But I'm not a random guy<COMMA> I'm different (Literally)<NEWLINE>When I write my rhymes<COMMA> you say you don't like that line<NEWLINE>I'll switch it (Calm)<NEWLINE>You said you don't like my life<COMMA> you said you don't like my guys<NEWLINE>You're trippin' (When you wipe your tears do you wipe them just for me?)<NEWLINE><NEWLINE>[Bridge: PinkPantheress & Central Cee]<NEWLINE>I followed you<COMMA> I followed you today<COMMA> I was in my car (Alright)<NEWLINE>I wanted to come see you from afar (At my feet)<NEWLINE>If you turned around and saw me I would die<NEWLINE>When you wipe your tears do you wipe them just for me?<NEWLINE><NEWLINE>[Verse: Central Cee]<NEWLINE>Bad one and she photogenic (Alright)<NEWLINE>Instagram got a lot of impressions (Uh-huh)<NEWLINE>She think I'm a G and I don't need love<NEWLINE>But I need some thug affection (Literally)<NEWLINE>If I fell off tomorrow<COMMA> would you still love me?<NEWLINE>Man I got 21 questions (Like 50)<NEWLINE>In the trap with the cats<COMMA> domestics<NEWLINE>She doin' lashes<COMMA> somethin' cosmetic<NEWLINE>They shot their shot<COMMA> she read it<NEWLINE>They slid in DM with somethin' generic (Huh)<NEWLINE>She don't even like goin' out<NEWLINE>Got a new outfit<COMMA> but nowhere to wear it (Alright)<NEWLINE>She think that I'm being disloyal when I'm in the streets with couple of killys<NEWLINE>(You ain't gotta) You ain't gotta worry 'bout none of these hoes<NEWLINE>I'm grown<COMMA> I'm done with these bitches (Done with these bitches<COMMA> done with these bitches)
